id,title,poster,director,cast,genre,nation,running_time,release_date,ratings,synopsis,keyword,status,avg_grade,viewer,cnt_click
177214,어멍,https://movie-phinf.pstatic.net/20191113_263/1573630100944gw6au_JPEG/movie_image.jpg,고훈,문희경|연준,정보없음,대한민국,95.0,20191121,15세 관람가,"제주의 아름다운 풍경 뒤에 평생을 바다에서 거친 삶을 살아온 해녀 ’숙자’(문희경)와 그녀 속도 모르는 철부지 아들 ‘율’(어성욱)의 이야기.       시나리오 작가 데뷔를 꿈꾸는 청년 ‘율‘은 어느 날 해녀인 엄마 ‘숙자’가 암말기 라는 사실을 알게 되지만 ‘숙자’는 모든 치료를 거부하고 그저 물질을 계속한다.  그런 엄마가 답답하기만 한 아들 율은 엄마의 마음을 돌리기 위해  시나리오 작가라는 꿈을 접고 취직하기 위해 매제를 찾아가 일자리를 부탁한다.   마음이 상해 술을 잔뜩 마시고 집에 돌아온 그날 밤, 율의 엄마는  갑자기 밀려오는 고통을 참지 못하고 술에 취해 자고 있는 아들을 한밤중에 깨우게 된다…",아들|엄마|시나리오|작가|마음,0,9.3,15,0
177325,타인은 지옥이다,https://movie-phinf.pstatic.net/20190326_146/1553587916642fxDIu_JPEG/movie_image.jpg,이영용,김동우|양희우|최보윤,드라마|멜로/로맨스,대한민국,99.0,20190411,15세 관람가,"고등학교 동창 다섯 명이 오랜만에 캠핑장에 모인다. 이 중 평범한 회사원 '진영'과 외주방송제작사 피디 '현석'은 노총각이다. 이번 캠핑엔 '수락'이 친하게 지내는 동생이라며 데려온 '선미'와 '지숙'도 함께다. 들뜬 첫 만남 속에서 점차 캠핑 분위기가 무르익고, 시간이 지날수록 '진영'과 '현석' 그리고 '지숙' 간에는 미묘한 기류가 형성된다. 얽히고 설킨 세 사람의 관계, 그와 그녀가 숨기고 싶었던 것들이 점차 드러난다.",캠핑|점차|고등학교|동창|다섯,0,8.4,49,0
177366,킹메이커,https://movie-phinf.pstatic.net/20220126_227/1643182432127j8nuq_JPEG/movie_image.jpg,변성현,설경구|이선균,드라마,대한민국,123.0,20220126,15세 관람가,"세상 바뀌는 꼴 좀 보고 싶습니다세상을 바꾸기 위해 도전하는 정치인 ‘김운범’ 앞에 그와 뜻을 함께하고자 선거 전략가 ‘서창대’가 찾아온다.  열세인 상황 속에서 서창대는 아무도 상상하지 못한 선거 전략을 펼치고 ‘김운범’은 선거에 연이어 승리하며, 당을 대표하는 대통령 후보까지 올라서게 된다.  대통령 선거를 향한 본격적인 행보가 시작되고 그들은 당선을 위해 총력을 기울인다.  그러던 중 ‘김운범’ 자택에 폭발물이 터지는 사건이 발생하고 용의자로 ‘서창대’가 지목되면서 둘의 관계는 새로운 국면을 맞이하게 되는데...  치열한 선거판, 그 중심에 있던 두 남자의 이야기가 시작된다!",선거|세상|전략|대통령|시작,0,6.9,47,0
177371,0.0MHz,https://movie-phinf.pstatic.net/20190517_285/15580610094800liOI_JPEG/movie_image.jpg,유선동,정은지|이성열|최윤영,공포,대한민국,102.0,20190529,15세 관람가,"에디슨의 마지막 발명품, 유령 탐지기? “증명할 수 없는 미스터리란 없다” 가지 말라는 곳에 가야 하는 이유가 있다  세상에 일어나는 초자연 미스터리를 분석하는 동아리 0.0MHz 멤버들이 귀신을 부르는 주파수를 증명하기 위해 우하리의 한 흉가를 찾은 후 기이한 현상이 멈추지 않는데…",에디슨|마지막|발명품|유령|탐지기,0,7.7,50,0
177374,증인,https://movie-phinf.pstatic.net/20190226_194/15511480897441tE6t_JPEG/movie_image.jpg,이한,정우성|김향기,드라마,대한민국,129.0,20190213,12세 관람가,"“목격자가 있어. 자폐아야”  신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은 민변 출신의 대형 로펌 변호사 ‘순호’(정우성). 파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자  살인 용의자의 무죄를 입증하기 위해  유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다.  “아저씨도 나를 이용할 겁니까?”  자기만의 세계에 빠져 의사소통이 어려운 ‘지우’. ‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다. 하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’,  시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만 이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데…  마음을 여는 순간,  진실이 눈앞에 다가왔다",변호사|사건|증인|신념|잠시,0,9.8,100,0
177438,위치 오브 하우스,https://movie-phinf.pstatic.net/20190327_147/1553663399512IEd1d_JPEG/movie_image.jpg,앤디 밋튼,알렉스 드래퍼|찰리 택커,드라마|공포,미국,76.0,20190502,15세 관람가,사이몬은 12살 아들 핀을 데리고 한적한 시골의 오래된 농장으로 이사를 한다.  둘은 집을 고치며 그간 못다한 많은 대화를 하면서 시간을 보낸다. 그러던 중 집안에 무언가 자신들과 함께 있는 것 같은 불길함을 느끼게 되고 점점 이들의 일상은 공포에 잠식되어 가기 시작한다. 낡은 집을 수리할수록 더욱 공포의 기운에 몸과 마음이 피폐해져 가던 그 때. 과거 이 집의 주인이었던 리디아란 여자가 마녀로 몰려 억울하게 불타 죽었다는 이야기를 듣게 되는데...,공포|12|아들|데리|시골,0,5.6,21,0
177451,나이트메어 시네마,https://movie-phinf.pstatic.net/20190611_157/1560214431815M7rQ4_JPEG/movie_image.jpg,알레한드로 브뤼게,미키 루크|엘리자베스 리저|모리스 버나드,공포,미국,119.0,20190717,청소년 관람불가,"다섯 명의 낯선 사람, 다섯 개의 끔찍한 악몽!
늦은 밤, 버려진 극장으로 홀린 듯 들어간 다섯 명의 낯선 이들.
 그림자들 속에 숨어 있는 의문의 영사기사가 틀어주는 
 자신의 내면 속 가장 깊고 어두운 공포의 이야기와 마주하게 되는데…
 
 살고 싶어? 어디 한번 도망쳐봐!",다섯|명의|낯선|사람|악몽,0,4.3,49,0
177483,배심원들,https://movie-phinf.pstatic.net/20190522_290/1558499692509OJPWt_JPEG/movie_image.jpg,홍승완,문소리|박형식,드라마,대한민국,114.0,20190515,12세 관람가,"2008년 대한민국 첫 국민참여재판
모두에게 그날은 처음이었다!국민이 참여하는 역사상 최초의 재판이 열리는 날.  모두의 이목이 집중된 가운데,  나이도 직업도 제각각인 8명의 보통 사람들이 배심원단으로 선정된다.   대한민국 첫 배심원이 된 그들 앞에 놓인 사건은 증거, 증언, 자백도 확실한 살해 사건.  양형 결정만 남아있던 재판이었지만 피고인이 갑자기 혐의를 부인하며  배심원들은 예정에 없던 유무죄를 다투게 된다.  생애 처음 누군가의 죄를 심판해야 하는 배심원들과  사상 처음으로 일반인들과 재판을 함께해야 하는 재판부.  모두가 난감한 상황 속 원칙주의자인 재판장 ‘준겸’(문소리)은 정확하고 신속하게 재판을 끌어가려고 한다.  하지만 끈질기게 질문과 문제 제기를 일삼는 8번 배심원 ‘남우’(박형식)를 비롯한 배심원들의 돌발 행동에  재판은 점점 예기치 못한 방향으로 흐르는데...  처음이라 더 잘하고 싶었던  보통 사람들의 가장 특별한 재판이 시작된다!",재판|배심원|처음|모두|대한민국,0,9.9,50,0
177508,강변호텔,https://movie-phinf.pstatic.net/20190311_275/1552271087457xO2XV_JPEG/movie_image.jpg,홍상수,기주봉,드라마,대한민국,95.0,20190327,15세 관람가,"강변의 호텔에 공짜로 묵고 있는 시인이 오랫동안 안 본 두 아들을 부른다. 아무 이유없이 죽을 거 같다는 느낌이 들어서 부른 거다. 한 젊은 여자가 같이 살던 남자에게 배신을 당한 후 강변의 호텔에 방을 잡았다. 위로를 받으려  선배 언니를 부른다. 다들 사는 게 힘들다. 그 강변의 호텔에서 하루는 하루가 다인 양 하루 안에서 계속 시작하고 있고, 사람들은 서로를 바라만 보고 있다.",강변|호텔|하루|공짜|묵고,0,4.4,48,0
177509,미스터 주: 사라진 VIP,https://movie-phinf.pstatic.net/20200122_11/15796766202282GrU2_JPEG/movie_image.jpg,김태윤,이성민|김서형|배정남,코미디|드라마,대한민국,113.0,20200122,12세 관람가,"동물의 말이 들리는 순간,
수사의 파트너가 바뀐다!국가정보국 에이스 요원 태주. 특사로 파견된 VIP 경호 임무를 수행하던 중,  갑작스러운 사고로 VIP는 사라지고 설상가상 온갖 동물들의 말이 들리기 시작한다. 갑자기 이상한 행동을 하는 태주를 의심하는 민국장과 만식을 뒤로 하고, 태주는 군견 알리와 함께 VIP를 찾아 나서는데…  Very. Important. Panda!  도심 한복판, 사라진 VIP를 찾기 위한  인간과 동물들의 역대급 팀플레이가 시작된다!",동물|태주|시작|순간|수사,0,1.4,46,0
177510,암전,https://movie-phinf.pstatic.net/20190814_273/1565762582530bwo3n_JPEG/movie_image.jpg,김진원,서예지|진선규,공포|미스터리,대한민국,86.0,20190815,15세 관람가,"“너도 보고 싶지? 그 영화!”8년째 공포영화를 준비하던 신인 감독 ‘미정’은 어느 날 후배로부터 지나친 잔혹함으로 인해 상영이 금지된 영화에 대해 듣는다. 실체를 추적하던 중 만난 그 영화의 감독 ‘재현’은 ""그 영화는 잊어, 죽음보다 끔찍한 인생 살기 싫으면""이라고 경고하지만 ‘미정’은 그의 경고를 무시한 채 더욱 더 그 영화에 집착한다.  이후, 이유를 알 수 없이 벌어지는 기괴하고 끔찍한 일들. 극장에 불이 꺼지는 순간, 공포는 바로 등 뒤에 있다",영화|감독|경고|8년|공포영화,0,2.3,50,0
177511,"다시, 봄",https://movie-phinf.pstatic.net/20190328_260/1553739672852J9R3l_JPEG/movie_image.jpg,정용주,이청아|홍종현,드라마,대한민국,104.0,20190417,12세 관람가,"깨어나 보니 어제, 
나의 시간이 하루씩 뒤로 가기 시작했다!인생의 유일한 행복인 딸을 사고로 잃은 후 절망에 빠진 ‘은조’(이청아) 중대한 결심을 한 그날, 눈을 떠보니 시간이 어제로 되돌아갔다.  거꾸로 흐르는 시간을 살게 된 ‘은조’는 불행했던 자신의 어제를 바꾸며 행복한 시간을 보내지만, 계속 어제로 흐르는 시간에 마음이 초조해진다.   그러던 어느 날, 시간여행에 관한 미스터리한 키를 쥔 남자 ‘호민’(홍종현)을 만나게 되는데…  시간을 되돌려, 새로운 내일을 맞이할 수 있을까?",시간|어제|하루|가기|시작,0,6.2,49,0
177543,뷰티플 마인드,https://movie-phinf.pstatic.net/20190401_109/1554082549248W2iyl_JPEG/movie_image.jpg,류장하,심환|허지연|김건호,다큐멘터리,대한민국,97.0,20190418,전체 관람가,"10세부터 30세, 천재부터 노력파, 장애부터 비장애까지
저마다의 뮤지션들이 ‘뷰티플마인드 오케스트라’의 멤버가 된다!?세상 극과 극의 개성으로 뭉친 ‘뷰티플마인드’의 멤버들 알고 보니, 마음 속 고민의 불협화음까지 닮았다! 혼자만의 쉼표, 도돌이표를 벗어나  난생 처음으로 함께하는 기적의 하모니를 꿈꿔보는데…",장애|멤버|10|30|천재,0,10.0,50,0
177599,수퍼 디스코,https://movie-phinf.pstatic.net/20191108_86/1573178122725BGo7o_JPEG/movie_image.jpg,이주호,나잠 수|JJ핫산|김간지,다큐멘터리,대한민국,90.0,20191128,12세 관람가,"붕가붕가레코드는 “빡센 취미 활동”과 “지속가능한 딴따라질”을 모토로 스타 ‘장기하와 얼굴들’을 배출해내며 홍대 앞 인디씬에 혜성처럼 나타났다. 
 하지만 장기하는 떠나고, 괴상한 복장의 ‘술탄 오브 더 디스코’가 붕가붕가레코드의 새로운 간판 스타가 된다. 
 ‘술탄 오브 더 디스코’의 매니저였던 감독은 밴드가 2014년 영국의 글래스턴베리 페스티벌에 공식 초청된 것을 계기로 이들에 대한 다큐멘터리를 만들기로 결심한다. 
 감독은 이들이 2집 앨범을 완성하는 과정을 찍어 나가며 흥겨운 음악이 만들어지는 동안에 벌어질 신나는 에피소드들을 기록할 수 있을 것으로 기대했다. 
 하지만 기대는 언제나 어긋난다.",붕가붕가레코드|스타|감독|모토로|배출,0,9.3,34,0
177909,나쁜 녀석들: 더 무비,https://movie-phinf.pstatic.net/20190910_213/1568079594808C8bae_JPEG/movie_image.jpg,손용호,마동석|김상중|김아중,범죄|액션,대한민국,114.0,20190911,15세 관람가,"죄수들이 탈출했다! 교도소 호송차량이 전복되고 최악의 범죄자들이 탈주하는 사상 초유의 사건이 발생한다. 이에 경찰은 수감 중인 범죄자가 흉악범을 잡는 극비 프로젝트인 ‘특수범죄수사과’를 다시 소집한다.  미친개... 다시 풉시다! ‘오구탁’(김상중) 반장은 과거 함께 활약했던 전설의 주먹 ‘박웅철’(마동석)을 찾아가고,  감성 사기꾼 ‘곽노순’(김아중)과 전직 형사 ‘고유성’(장기용)을 영입해 새로운 팀을 구성한다.  새로운 멤버들이 합류해 더욱 강력하고 치밀하고 독해진 나쁜 녀석들. 이 사건을 파헤칠수록 배후에 거대한 범죄조직이 있다는 것을 직감한 그들은 더 나쁜 놈들을 소탕하기 위해 움직이기 시작하는데…  나쁜 녀석들의 법 없는 검거작전! 놈들처럼 생각하고 놈들처럼 행동할 그들이 온다!",범죄자|사건|다시|녀석|죄수,0,2.6,100,0
177967,악인전,https://movie-phinf.pstatic.net/20190515_203/1557888285764Rvouz_JPEG/movie_image.jpg,이원태,마동석|김무열|김성규,범죄|액션,대한민국,110.0,20190515,청소년 관람불가,"우연히 연쇄살인마의 표적이 되었다 살아난 조직 보스 장동수와  범인잡기에 혈안이 된 강력반 미친개 정태석.  타협할 수 없는 두 사람이 연쇄살인마 K를 잡기 위해 손잡는다.   표적은 하나, 룰도 하나! 먼저 잡는 놈이 갖는다!",연쇄|살인마|표적|잡기|하나,0,6.6,100,0
178067,"고흐, 영원의 문에서",https://movie-phinf.pstatic.net/20191129_154/1574988869384waHXM_JPEG/movie_image.jpg,줄리안 슈나벨,윌렘 대포|오스카 아이삭|매즈 미켈슨,드라마,미국,111.0,20191226,12세 관람가,"“내가 보는 것을 사람들에게도 보여주고 싶어”가난과 외로움 속에 살던 화가 빈센트 반 고흐는 운명의 친구 폴 고갱을 만난다
 그 마저도 자신을 떠나자 깊은 슬픔에 빠지지만 신이 준 선물,
 자연의 아름다움을 담기 위해 몰두한다.
 
 불멸의 걸작이 탄생한 프랑스 아를에서부터 오베르 쉬르 우아즈까지....
 빈센트 반 고흐의 눈부신 마지막 나날을 담은 기록",빈센트|고흐|가난|외로움|화가,0,8.5,47,0
178267,샤먼 로드,https://movie-phinf.pstatic.net/20210705_86/1625448832976w5qpG_JPEG/movie_image.jpg,최상진,박성미|꼴레뜨 그랑종-로조뜨,다큐멘터리,대한민국,105.0,20210703,12세 관람가,"중세시대였다면 ‘마녀’라고 화형을 당했을 프랑스 여자 샤먼 꼴레뜨와 한국 여자 샤먼 성미의 운명적 만남과 우정.
 성미와 꼴레뜨는 어렸을 때부터 들린 신의 음성과 영상들(visions)로 인해 남들과 다른 삶을 살 수밖에 없었고, 이를 천형이라 생각했다.
 2014년 프랑스에서 열린 세계샤머니즘축제에서 서로를 만난 뒤에야, 꼴레뜨와 성미는 그들의 특별한 능력이 세상 사람들의 아픈 상처를 어루만져주기 위한 신의 선물이라는 걸 깨닫고 서로를 의지하며 샤먼 로드를 걷는다.",샤먼|꼴레뜨|성미|프랑스|여자,0,9.5,17,0
178451,벤트: 마약의 도시,https://movie-phinf.pstatic.net/20190709_175/1562646988608yVWvd_JPEG/movie_image.jpg,바비 모레스코,칼 어번|소피아 베르가라|앤디 가르시아,범죄|액션,미국,96.0,20190712,15세 관람가,"살고 싶다면 아무도 믿지 마라!마약 비리 경찰을 조사하던 중 파트너 ‘찰리’를 잃고 수감된 전직 경찰 ‘다니엘’. 3년 후, 출소한 ‘다니엘’은 자신과 ‘찰리’의 누명을 벗기 위해 조직의 보스 ‘드리스콜’에게 복수하고자 한다.  하지만, 동료 경찰을 죽인 비리 경찰로 낙인 찍혀 사방의 적이 자신을 노리고 있는 상황. 유일하게 자신을 믿어주는 동료 경찰 ‘지미’와 우연히 알게 된 ‘레베카’의 도움으로 사건을 추적하지만 진실에 다가갈수록 그를 노리는 죽음의 그림자는 다가오는데…  모든 것을 잃은 남자의 처절한 복수가 시작된다!",경찰|자신|비리|복수|동료,0,5.1,13,0
178455,캐빈 오브 더 컨저링,https://movie-phinf.pstatic.net/20191017_146/1571299215097ujrOA_JPEG/movie_image.jpg,쉐인 바바넬,마이클 웰치|알렉산드라 터선|아론 사우터,공포,미국,89.0,20191024,15세 관람가,"초자연적 현상이 일어나는 집을 취재하는 TV 방송 '유령 수사대' 팀은
 익멍의 제보를 받고 다음 촬영지로 저주받은 저택을 선택한다.
 촬영 허가를 받으러 간 구청에서 그 집에 얽힌 괴소문을 듣게 되고
 실제 촬영하는 도중 스탭들이 하나둘씩 죽어나가는 일이 발생한다.
 살아남은 멤버들은 어떻게든 그 집에서 벗어나려 하지만
 창문과 모든 문이 열리거나 깨지지 않는 기이한 현상 때문에 나갈 수가 없는데...!
 귀신들린 집, 거기선 아무도 살아나올 수 없다!",촬영|현상|초자연적|취재|방송,0,3.2,8,0
178483,시인 할매,https://movie-phinf.pstatic.net/20190125_91/1548378616619UMTkM_JPEG/movie_image.jpg,이종은,김막동|김점순|박점례,다큐멘터리,대한민국,86.0,20190205,전체 관람가,"“잘 살았다, 잘 견뎠다, 사박사박”글을 몰라 서러웠고, 고단한 시집살이와 오직 가족만이 전부였던 삶. 이름 석자 적는 게 소원이었던 어매들은 모진 세월 견뎌내고 나서야 글을 배웠다.  삶을 노래하고, 세월을 읊는 할매들 마음을 위로하는 인생의 詩 한편을 만나다!",세월|고단|시집살이|오직|가족,0,10.0,50,0
178485,"동물, 원",https://movie-phinf.pstatic.net/20190816_52/15659199538358bHdN_JPEG/movie_image.jpg,왕민철,김정호|전은구|장상기,다큐멘터리,대한민국,97.0,20190905,전체 관람가,"당신의 동물원은 어떤 모습인가요?멸종 위기에 놓인 야생동물들과  그들을 정성스레 돌보는 사람들의 보통의 하루.   “동물들은 태어나서 죽을 때까지  이 곳에서 평생을 살아갈 수 밖에 없어요”   야생에서 멀어진 야생동물, 자연에 더 가까워지고 싶은 동물원!  울타리 뒤, 보이지 않는 세상이 시작된다.",동물원|야생동물|당신|모습|멸종,0,8.8,44,0
178504,로그북,https://movie-phinf.pstatic.net/20211109_273/1636433678028RVNtU_JPEG/movie_image.jpg,복진오,정보없음,다큐멘터리,대한민국,100.0,20211124,전체 관람가,2014년 4월 16일경력 30년의 잠수사 황병주 해병대 출신 한재명 부산 사나이 백인탁 수중 장비를 챙긴 이들은 바다로 향한다  전쟁터를 방불케하는 바지선 오직 ‘상승’과 ‘하강’ 소리만이 적막을 깨는 그 곳 잠수사들은 무너진 벽과 뒤엉킨 격실을 뚫고 마지막까지 희망의 실마리를 찾아 나서는데…  그 어디에서 공개되지 않았던 이야기 ‘로그북’ 그 첫 장을 세상에 펼치다!,수사|2014년|4월|16일|30년,0,9.6,27,0
178520,"안녕, 미누",https://movie-phinf.pstatic.net/20200506_94/1588740251673aLpfF_JPEG/movie_image.jpg,지혜원,미노드 목탄|소모뚜|소띠하,다큐멘터리,대한민국,89.0,20200527,12세 관람가,"고향집 뒷산 히말라야는 몰라도 ‘목포의 눈물’이 애창곡인 네팔사람 ‘미누’.  스무 살에 한국에 와 식당일부터 봉제공장 재단사, 밴드 보컬까지 18년. 한국을 누구보다 사랑하며 청춘을 바쳤지만 11년 전 강제 추방당했다. 네팔로 돌아가 어엿한 사업가로 성장하고도 한국이 사무치게 그립다. 그런 미누를 위해 옛 밴드 멤버들이 네팔에 날아와 함께 무대에 선다. 눈에는 눈물이 맺히고, 마이크를 잡은 목장갑 손이 한없이 떨리는 미누. 꿈만 같던 공연이 끝나고 미누는 “나 이제 죽어도 좋아”라며 환히 웃는데…",한국|밴드|고향|뒷산|히말라야,0,9.8,40,0
178526,봉오동 전투,https://movie-phinf.pstatic.net/20190719_213/1563513194134ksAGD_JPEG/movie_image.jpg,원신연,유해진|류준열|조우진,액션|드라마,대한민국,135.0,20190807,15세 관람가,"임무는 단 하나! 달리고 달려, 일본군을 죽음의 골짜기로 유인하라!1919년 3.1운동 이후 봉오동 일대에서 독립군의 무장항쟁이 활발해진다.  일본은 신식 무기로 무장한 월강추격대를 필두로 독립군 토벌 작전을 시작하고, 독립군은 불리한 상황을 이겨내기 위해 봉오동 지형을 활용하기로 한다.  항일대도를 휘두르는 비범한 칼솜씨의 해철(유해진)과 발 빠른 독립군 분대장 장하(류준열) 그리고 해철의 오른팔이자 날쌘 저격수 병구(조우진)는 빗발치는 총탄과 포위망을 뚫고 죽음의 골짜기로 일본군을 유인한다.  계곡과 능선을 넘나들며 귀신같은 움직임과 예측할 수 없는 지략을 펼치는 독립군의 활약에 일본군은 당황하기 시작하는데...  1920년 6월, 역사에 기록된 독립군의 첫 승리 봉오동 죽음의 골짜기에 묻혔던 이야기가 지금부터 시작된다.",독립군|일본군|죽음|골짜기|오동,0,10.0,100,0
178544,사자,https://movie-phinf.pstatic.net/20190625_168/1561426986010A3uBi_JPEG/movie_image.jpg,김주환,박서준|안성기|우도환,미스터리|액션|판타지|공포,대한민국,129.0,20190731,15세 관람가,"어릴 적 아버지를 잃은 뒤 세상에 대한 불신만 남은 격투기 챔피언 ‘용후’(박서준).  어느 날 원인을 알 수 없는 깊은 상처가 손바닥에 생긴 것을 발견하고, 도움을 줄 누군가가 있다는 장소로 향한다. 그곳에서 바티칸에서 온 구마사제 ‘안신부’(안성기)를 만나   자신의 상처 난 손에 특별한 힘이 있음을 깨닫게 되는 ‘용후’.  이를 통해 세상을 혼란에 빠뜨리는 악(惡)의 존재를 알게 되고, 강력한 배후이자 악을 퍼뜨리는 검은 주교 ‘지신’(우도환)을 찾아 나선 ‘안신부’와 함께 하게 되는데...!  악의 편에 설 것인가  악에 맞설 것인가  신의 사자가 온다!",세상|상처|악의|아버지|대한,0,5.6,98,0
178569,국도극장,https://movie-phinf.pstatic.net/20200526_172/1590480126993aPfB9_JPEG/movie_image.jpg,전지희,이동휘,드라마,대한민국,92.0,20200529,12세 관람가,"당신은 지금, 괜찮은가요?만년 고시생 기태가 고향 벌교로 돌아왔다. 사법고시가 폐지되어 고시생이라는 그 서글픈 타이틀마저 이제는 쓸 수 없게 되었다. 유배지로 향하듯 돌아온 고향엔 그다지 반가운 사람도, 반겨주는 사람도 없다.  생계를 위해 낡은 재개봉 영화관 ‘국도극장’에서 일을 시작하는 기태. 간판장이 겸 극장 관리인 오 씨는 ‘급하시다 해서 잠깐 도와주러’ 왔다는 기태가 못마땅하다.  우연히 만나게 된 동창생이자 가수 지망생 영은은 기태와 달리 24시간을 쪼개 쓰며 여러 일을 전전하고, 밤낮없이 술에 취해 있는 오 씨는 기태의 말동무가 되어준다. 자식들을 위해 몸 아픈 것도 돌보지 않는 엄마는 여전히 안쓰럽다. 기태는 왠지 이 사람들과, 다시 돌아온 고향이 싫지만은 않다.  괜찮아요. 나의 지금이 그리 영화 같진 않더라도.",기태|사람|지금|고시생|고향,0,9.1,48,0
178687,카일라스 가는 길,https://movie-phinf.pstatic.net/20200819_123/1597800319922Cfq3M_JPEG/movie_image.jpg,정형민,이춘숙|정형민,다큐멘터리,대한민국,89.0,20200903,전체 관람가,"‘언제 또 이곳에 올 수 있을까. 나는 세상에서 가장 행복한 할망구’- 할머니의 ‘파미르 일기’ 중  돌아오지 못한 사람들을 위해 기도를 올리고자 했던 어머니 지구에서 가장 아름다운 일출과 푸른 새벽을 만날 수 있는 티베트의 성지 카일라스로 떠났다.   바이칼 호수에서 티베트까지, 인생을 닮은 아름다운 길 위에서 “여든 네살 생일을 정말 축하합니다!“",티베트|할머니|사람|기도|어머니,0,9.6,44,0
179095,아워 바디,https://movie-phinf.pstatic.net/20190823_259/1566524162611O68kR_JPEG/movie_image.jpg,한가람,최희서|안지혜|김정영,드라마,대한민국,95.0,20190926,15세 관람가,“너는 달릴 때 무슨 생각 해?”8년 차 행정고시생 자영. 번번이 시험에 떨어지면서 공부와 삶에 모두 지쳐버린 그녀 앞에 달리는 여자 현주가 나타난다. 현주처럼 되고 싶다는 욕망으로 생애 처음 달리기를 시작한 자영은 타인의 시선에서 자유로워지며 조금씩 삶의 활기를 찾아가는데...,자영|현주|8년|행정|고시생,0,6.2,46,0
179125,롱 리브 더 킹: 목포 영웅,https://movie-phinf.pstatic.net/20190603_86/15595468699485F3e6_JPEG/movie_image.jpg,강윤성,김래원|원진아|진선규,액션|드라마,대한민국,118.0,20190619,15세 관람가,"거대 조직의 보스로 거침 없이 살고 있는 ‘장세출’은 철거 용역으로 나간 재건설 반대 시위 현장에서 만난 강단 있는 변호사 ‘강소현’의 일침으로  그녀가 원하는 ‘좋은 사람’이 되기로 마음 먹는다.  모든 것을 내려놓고 새사람이 되기 위해 노력하던 ‘장세출’은 우연히 버스 추락 사고에서 온 몸으로 시민을 구하며 일약 목포 영웅으로 떠오르게 되고, 예기치 못한 사건으로 국회의원에 출마하게 된다.  발로 뛰며 점점 시민의 마음을 움직인 ‘장세출’의 입지가 높아지자, 목포에서 3선을 노리던 반대파 후보 ‘최만수’는 ‘장세출’을 눈엣가시로 여기고 그를 저지하기 위해 ‘장세출’의 라이벌 조직 보스 ‘조광춘’과 손을 잡고 음모를 계획하는데…",조직|보스|마음|시민|목포,0,5.1,50,0
179158,유열의 음악앨범,https://movie-phinf.pstatic.net/20190806_57/1565060277522KjSpd_JPEG/movie_image.jpg,정지우,김고은|정해인,멜로/로맨스|드라마,대한민국,122.0,20190828,12세 관람가,"""오늘 기적이 일어났어요."" 1994년 가수 유열이 라디오 DJ를 처음 진행하던 날, 엄마가 남겨준 빵집에서 일하던 미수(김고은)는 우연히 찾아 온 현우(정해인)를 만나  설레는 감정을 느끼게 되지만 뜻하지 않은 사건으로 인해 연락이 끊기게 된다.  ""그때, 나는 네가 돌아오지 않을 거라고 생각했어. 그래도 기다렸는데…"" 다시 기적처럼 마주친 두 사람은 설렘과 애틋함 사이에서 마음을 키워 가지만 서로의 상황과 시간은 자꾸 어긋나기만 한다. 계속되는 엇갈림 속에서도 라디오 ‘유열의 음악앨범’과 함께 우연과 필연을 반복하는 두 사람…   함께 듣던 라디오처럼 그들은 서로의 주파수를 맞출 수 있을까?",라디오|사람|서로|1994년|가수,0,4.3,50,0
179159,신의 한 수: 귀수편,https://movie-phinf.pstatic.net/20191029_52/15723135180872xOKy_JPEG/movie_image.jpg,리건,권상우|김희원|김성균,범죄|액션,대한민국,106.0,20191107,15세 관람가,"“세상은 둘 중 하나야
놀이터가 되던가, 생지옥이 되던가”바둑으로 모든 것을 잃은 아이 ‘귀수’ 유일하게 기대던 스승 허일도마저 잃고 홀로 살아남아 세상을 향한 복수를 계획한다. 운명의 선택은 神의 놀음판에 있다! 자신을 사지로 내몬 냉혹한 내기바둑판으로 뛰어든 귀수(권상우)는 전국을 돌아다니며 귀신 같이 바둑을 두는 자들과 대결을 펼치는데…  사활을 건 대결! 신의 한 수를 다시 두시겠습니까?",세상|바둑|대결|하나|놀이터,0,9.7,49,0
